csize,distance_between_users,user1,user2
783,0.81739983711981923,"sense and sensibility, by jane austen_chapter_18","emma, by jane austen_chapter_49"
793,0.80682094494572909,"sense and sensibility, by jane austen_chapter_15","emma, by jane austen_chapter_49"
828,0.83773704540867044,"emma, by jane austen_chapter_8","emma, by jane austen_chapter_49"
817,0.83935638143496849,"pride and prejudice, by jane austen_chapter_43","emma, by jane austen_chapter_49"
793,0.820603562096113,"pride and prejudice, by jane austen_chapter_59","emma, by jane austen_chapter_49"
775,0.80497905198825015,"sense and sensibility, by jane austen_chapter_3","emma, by jane austen_chapter_49"
785,0.79223802520128994,"emma, by jane austen_chapter_39","emma, by jane austen_chapter_49"
765,0.78939063435297085,"pride and prejudice, by jane austen_chapter_20","emma, by jane austen_chapter_49"
799,0.82321811063896311,"sense and sensibility, by jane austen_chapter_26","emma, by jane austen_chapter_49"
794,0.83736281062826312,"pride and prejudice, by jane austen_chapter_7","emma, by jane austen_chapter_49"
796,0.81374788339454984,"pride and prejudice, by jane austen_chapter_55","emma, by jane austen_chapter_49"
795,0.8437046384137834,"sense and sensibility, by jane austen_chapter_20","emma, by jane austen_chapter_49"
804,0.84663871256973122,"sense and sensibility, by jane austen_chapter_38","emma, by jane austen_chapter_49"
791,0.834298212108068,"pride and prejudice, by jane austen_chapter_11","emma, by jane austen_chapter_49"
793,0.810512905288772,"sense and sensibility, by jane austen_chapter_24","emma, by jane austen_chapter_49"
809,0.83415823400660893,"sense and sensibility, by jane austen_chapter_23","emma, by jane austen_chapter_49"
786,0.81416104839581949,"pride and prejudice, by jane austen_chapter_13","emma, by jane austen_chapter_49"
832,0.8422376215297549,"emma, by jane austen_chapter_9","emma, by jane austen_chapter_49"
805,0.822002604022945,"emma, by jane austen_chapter_33","emma, by jane austen_chapter_49"
782,0.81041141010745577,"emma, by jane austen_chapter_28","emma, by jane austen_chapter_49"
770,0.82579757767262674,"pride and prejudice, by jane austen_chapter_30","emma, by jane austen_chapter_49"
792,0.81925049314077658,"emma, by jane austen_chapter_22","emma, by jane austen_chapter_49"
799,0.82219553971367265,"sense and sensibility, by jane austen_chapter_9","emma, by jane austen_chapter_49"
801,0.81987565244495286,"sense and sensibility, by jane austen_chapter_22","emma, by jane austen_chapter_49"
774,0.82788651509549538,"pride and prejudice, by jane austen_chapter_25","emma, by jane austen_chapter_49"
778,0.80828265268383848,"pride and prejudice, by jane austen_chapter_23","emma, by jane austen_chapter_49"
806,0.828415350106201,"emma, by jane austen_chapter_21","emma, by jane austen_chapter_49"
764,0.79428206186516814,"pride and prejudice, by jane austen_chapter_54","emma, by jane austen_chapter_49"
798,0.806627695527874,"emma, by jane austen_chapter_44","emma, by jane austen_chapter_49"
785,0.84814013385577025,"pride and prejudice, by jane austen_chapter_9","emma, by jane austen_chapter_49"
799,0.82200940899772723,"sense and sensibility, by jane austen_chapter_47","emma, by jane austen_chapter_49"
830,0.84293055049762033,"emma, by jane austen_chapter_38","emma, by jane austen_chapter_49"
785,0.83053843931687632,"pride and prejudice, by jane austen_chapter_28","emma, by jane austen_chapter_49"
808,0.837551715198514,"emma, by jane austen_chapter_36","emma, by jane austen_chapter_49"
771,0.81573286418655355,"pride and prejudice, by jane austen_chapter_61","emma, by jane austen_chapter_49"
797,0.82414562210956632,"sense and sensibility, by jane austen_chapter_39","emma, by jane austen_chapter_49"
763,0.80605080515449457,"sense and sensibility, by jane austen_chapter_5","emma, by jane austen_chapter_49"
781,0.811643108622135,"pride and prejudice, by jane austen_chapter_57","emma, by jane austen_chapter_49"
777,0.81060247503341254,"sense and sensibility, by jane austen_chapter_12","emma, by jane austen_chapter_49"
843,0.85603173555583434,"sense and sensibility, by jane austen_chapter_44","emma, by jane austen_chapter_49"
768,0.79803358840010452,"sense and sensibility, by jane austen_chapter_14","emma, by jane austen_chapter_49"
803,0.8053163917506353,"emma, by jane austen_chapter_43","emma, by jane austen_chapter_49"
768,0.8137124442781335,"pride and prejudice, by jane austen_chapter_27","emma, by jane austen_chapter_49"
780,0.80228601055196724,"emma, by jane austen_chapter_2","emma, by jane austen_chapter_49"
801,0.808674985833175,"emma, by jane austen_chapter_25","emma, by jane austen_chapter_49"
772,0.83035875835661677,"sense and sensibility, by jane austen_chapter_6","emma, by jane austen_chapter_49"
788,0.78510120401870742,"emma, by jane austen_chapter_48","emma, by jane austen_chapter_49"
827,0.85953731220537666,"emma, by jane austen_chapter_3","emma, by jane austen_chapter_49"
811,0.84673492968800879,"pride and prejudice, by jane austen_chapter_53","emma, by jane austen_chapter_49"
784,0.82749229923139567,"sense and sensibility, by jane austen_chapter_13","emma, by jane austen_chapter_49"
814,0.84008754503651184,"pride and prejudice, by jane austen_chapter_50","emma, by jane austen_chapter_49"
809,0.84014925921330907,"sense and sensibility, by jane austen_chapter_19","emma, by jane austen_chapter_49"
764,0.79950155220321206,"pride and prejudice, by jane austen_chapter_32","emma, by jane austen_chapter_49"
777,0.81982558945659312,"pride and prejudice, by jane austen_chapter_39","emma, by jane austen_chapter_49"
855,0.87105444276635724,"emma, by jane austen_chapter_42","emma, by jane austen_chapter_49"
817,0.83818839883306717,"pride and prejudice, by jane austen_chapter_41","emma, by jane austen_chapter_49"
808,0.81523387432776018,"emma, by jane austen_chapter_24","emma, by jane austen_chapter_49"
762,0.77806323495373553,"pride and prejudice, by jane austen_chapter_38","emma, by jane austen_chapter_49"
821,0.82791364507970333,"emma, by jane austen_chapter_32","emma, by jane austen_chapter_49"
788,0.81331067926050993,"pride and prejudice, by jane austen_chapter_19","emma, by jane austen_chapter_49"
775,0.82446461747292155,"sense and sensibility, by jane austen_chapter_7","emma, by jane austen_chapter_49"
828,0.85838470533253808,"sense and sensibility, by jane austen_chapter_46","emma, by jane austen_chapter_49"
810,0.8342554619451743,"emma, by jane austen_chapter_29","emma, by jane austen_chapter_49"
797,0.82533361612370371,"pride and prejudice, by jane austen_chapter_21","emma, by jane austen_chapter_49"
799,0.83965834077526413,"pride and prejudice, by jane austen_chapter_42","emma, by jane austen_chapter_49"
821,0.852279664111566,"sense and sensibility, by jane austen_chapter_41","emma, by jane austen_chapter_49"
789,0.79818843843150289,"emma, by jane austen_chapter_30","emma, by jane austen_chapter_49"
752,0.79650201813317012,"pride and prejudice, by jane austen_chapter_12","emma, by jane austen_chapter_49"
763,0.79015247342586026,"sense and sensibility, by jane austen_chapter_48","emma, by jane austen_chapter_49"
805,0.83083316670483076,"emma, by jane austen_chapter_27","emma, by jane austen_chapter_49"
778,0.77363367385022119,"emma, by jane austen_chapter_40","emma, by jane austen_chapter_49"
793,0.83445431221442457,"pride and prejudice, by jane austen_chapter_26","emma, by jane austen_chapter_49"
777,0.81837278343788455,"pride and prejudice, by jane austen_chapter_60","emma, by jane austen_chapter_49"
809,0.82775042367573259,"emma, by jane austen_chapter_23","emma, by jane austen_chapter_49"
798,0.82801543254654508,"pride and prejudice, by jane austen_chapter_44","emma, by jane austen_chapter_49"
762,0.77541294684145035,"sense and sensibility, by jane austen_chapter_28","emma, by jane austen_chapter_49"
793,0.81169244248186434,"emma, by jane austen_chapter_13","emma, by jane austen_chapter_49"
807,0.83626224332193988,"pride and prejudice, by jane austen_chapter_8","emma, by jane austen_chapter_49"
822,0.83536800867876815,"sense and sensibility, by jane austen_chapter_31","emma, by jane austen_chapter_49"
830,0.85393246710720694,"pride and prejudice, by jane austen_chapter_35","emma, by jane austen_chapter_49"
800,0.81220541446601457,"sense and sensibility, by jane austen_chapter_45","emma, by jane austen_chapter_49"
769,0.8086465853155993,"pride and prejudice, by jane austen_chapter_40","emma, by jane austen_chapter_49"
777,0.797599556738099,"pride and prejudice, by jane austen_chapter_24","emma, by jane austen_chapter_49"
800,0.82219222033452122,"emma, by jane austen_chapter_11","emma, by jane austen_chapter_49"
814,0.82637993320143854,"emma, by jane austen_chapter_52","emma, by jane austen_chapter_49"
807,0.83245971823512654,"emma, by jane austen_chapter_20","emma, by jane austen_chapter_49"
762,0.79381564387011627,"emma, by jane austen_chapter_37","emma, by jane austen_chapter_49"
826,0.85318406956819481,"emma, by jane austen_chapter_29","emma, by jane austen_chapter_50"
802,0.83879878972257438,"pride and prejudice, by jane austen_chapter_17","emma, by jane austen_chapter_50"
811,0.82330713634929831,"emma, by jane austen_chapter_18","emma, by jane austen_chapter_50"
816,0.84898417558810779,"pride and prejudice, by jane austen_chapter_22","emma, by jane austen_chapter_50"
813,0.82505099776958313,"emma, by jane austen_chapter_30","emma, by jane austen_chapter_50"
812,0.83346116589484553,"sense and sensibility, by jane austen_chapter_23","emma, by jane austen_chapter_50"
834,0.8618864928221972,"emma, by jane austen_chapter_27","emma, by jane austen_chapter_50"
830,0.84782305233656574,"emma, by jane austen_chapter_43","emma, by jane austen_chapter_50"
831,0.86126463978905621,"emma, by jane austen_chapter_36","emma, by jane austen_chapter_50"
836,0.87535475370361537,"emma, by jane austen_chapter_12","emma, by jane austen_chapter_50"
810,0.85035355981008365,"emma, by jane austen_chapter_28","emma, by jane austen_chapter_50"
829,0.85366656119966888,"emma, by jane austen_chapter_21","emma, by jane austen_chapter_50"
816,0.835349611498615,"emma, by jane austen_chapter_54","emma, by jane austen_chapter_50"
803,0.85421526460673569,"pride and prejudice, by jane austen_chapter_28","emma, by jane austen_chapter_50"
839,0.844640636583623,"emma, by jane austen_chapter_47","emma, by jane austen_chapter_50"
823,0.84532931433789193,"emma, by jane austen_chapter_11","emma, by jane austen_chapter_50"
808,0.86351721076374255,"sense and sensibility, by jane austen_chapter_13","emma, by jane austen_chapter_50"
828,0.85240821169675807,"pride and prejudice, by jane austen_chapter_34","emma, by jane austen_chapter_50"
798,0.85584779442329151,"sense and sensibility, by jane austen_chapter_6","emma, by jane austen_chapter_50"
825,0.861482574312656,"sense and sensibility, by jane austen_chapter_26","emma, by jane austen_chapter_50"
822,0.84512816536412438,"pride and prejudice, by jane austen_chapter_58","emma, by jane austen_chapter_50"
817,0.81724290444735359,"emma, by jane austen_chapter_49","emma, by jane austen_chapter_50"
814,0.81530434594653578,"emma, by jane austen_chapter_51","emma, by jane austen_chapter_50"
851,0.87637334616000728,"pride and prejudice, by jane austen_chapter_41","emma, by jane austen_chapter_50"
814,0.83017300547824258,"sense and sensibility, by jane austen_chapter_15","emma, by jane austen_chapter_50"
824,0.85162417495601073,"pride and prejudice, by jane austen_chapter_21","emma, by jane austen_chapter_50"
820,0.85698992349318659,"pride and prejudice, by jane austen_chapter_15","emma, by jane austen_chapter_50"
835,0.86305253248036073,"emma, by jane austen_chapter_23","emma, by jane austen_chapter_50"
795,0.8262184699010352,"pride and prejudice, by jane austen_chapter_38","emma, by jane austen_chapter_50"
783,0.80056468578026252,"emma, by jane austen_chapter_37","emma, by jane austen_chapter_50"
826,0.86050261957116325,"pride and prejudice, by jane austen_chapter_7","emma, by jane austen_chapter_50"
852,0.89047188838571767,"pride and prejudice, by jane austen_chapter_43","emma, by jane austen_chapter_50"
803,0.84665327921977507,"sense and sensibility, by jane austen_chapter_48","emma, by jane austen_chapter_50"
806,0.85210112216231859,"pride and prejudice, by jane austen_chapter_45","emma, by jane austen_chapter_50"
797,0.84318136680947131,"pride and prejudice, by jane austen_chapter_14","emma, by jane austen_chapter_50"
844,0.85975674298398408,"sense and sensibility, by jane austen_chapter_31","emma, by jane austen_chapter_50"
810,0.83063588382474285,"pride and prejudice, by jane austen_chapter_19","emma, by jane austen_chapter_50"
839,0.87569230487203864,"sense and sensibility, by jane austen_chapter_30","emma, by jane austen_chapter_50"
812,0.84694661198585952,"sense and sensibility, by jane austen_chapter_24","emma, by jane austen_chapter_50"
840,0.8710556696027939,"pride and prejudice, by jane austen_chapter_55","emma, by jane austen_chapter_50"
826,0.841195418344657,"pride and prejudice, by jane austen_chapter_36","emma, by jane austen_chapter_50"
799,0.8445742425852224,"pride and prejudice, by jane austen_chapter_54","emma, by jane austen_chapter_50"
862,0.88584175928721376,"sense and sensibility, by jane austen_chapter_44","emma, by jane austen_chapter_50"
800,0.83483278568870545,"pride and prejudice, by jane austen_chapter_11","emma, by jane austen_chapter_50"
810,0.8094695645015777,"emma, by jane austen_chapter_46","emma, by jane austen_chapter_50"
809,0.84151767381085363,"emma, by jane austen_chapter_35","emma, by jane austen_chapter_50"
797,0.8405134573151346,"pride and prejudice, by jane austen_chapter_61","emma, by jane austen_chapter_50"
799,0.82699938637729553,"pride and prejudice, by jane austen_chapter_37","emma, by jane austen_chapter_50"
824,0.85523882483749947,"pride and prejudice, by jane austen_chapter_44","emma, by jane austen_chapter_50"
795,0.83388313252956714,"sense and sensibility, by jane austen_chapter_5","emma, by jane austen_chapter_50"
845,0.88500441926856377,"sense and sensibility, by jane austen_chapter_10","emma, by jane austen_chapter_50"
829,0.84275960996244159,"emma, by jane austen_chapter_53","emma, by jane austen_chapter_50"
834,0.87488303340513507,"sense and sensibility, by jane austen_chapter_19","emma, by jane austen_chapter_50"
782,0.82340271319543912,"pride and prejudice, by jane austen_chapter_2","emma, by jane austen_chapter_50"
838,0.85516783138762964,"sense and sensibility, by jane austen_chapter_29","emma, by jane austen_chapter_50"
808,0.84750293211886185,"pride and prejudice, by jane austen_chapter_40","emma, by jane austen_chapter_50"
798,0.82198446450331564,"emma, by jane austen_chapter_40","emma, by jane austen_chapter_50"
813,0.87176702695967312,"pride and prejudice, by jane austen_chapter_3","emma, by jane austen_chapter_50"
827,0.85448256157936786,"sense and sensibility, by jane austen_chapter_27","emma, by jane austen_chapter_50"
826,0.85449280747076439,"pride and prejudice, by jane austen_chapter_8","emma, by jane austen_chapter_50"
797,0.84811818069619416,"sense and sensibility, by jane austen_chapter_8","emma, by jane austen_chapter_50"
826,0.83984405320325,"emma, by jane austen_chapter_24","emma, by jane austen_chapter_50"
839,0.88530892175053677,"pride and prejudice, by jane austen_chapter_29","emma, by jane austen_chapter_50"
795,0.82512535426354494,"emma, by jane austen_chapter_55","emma, by jane austen_chapter_50"
841,0.88331545427574387,"sense and sensibility, by jane austen_chapter_42","emma, by jane austen_chapter_50"
817,0.81961104676021967,"emma, by jane austen_chapter_48","emma, by jane austen_chapter_50"
815,0.89415217117870083,"sense and sensibility, by jane austen_chapter_20","emma, by jane austen_chapter_50"
826,0.85072703825435081,"emma, by jane austen_chapter_19","emma, by jane austen_chapter_50"
840,0.86763342057094051,"emma, by jane austen_chapter_3","emma, by jane austen_chapter_50"
852,0.87754114826086715,"sense and sensibility, by jane austen_chapter_46","emma, by jane austen_chapter_50"
807,0.84977414908850746,"pride and prejudice, by jane austen_chapter_51","emma, by jane austen_chapter_50"
800,0.83740021843391088,"sense and sensibility, by jane austen_chapter_2","emma, by jane austen_chapter_50"
821,0.8498932839005453,"sense and sensibility, by jane austen_chapter_47","emma, by jane austen_chapter_50"
814,0.83879387293575836,"emma, by jane austen_chapter_2","emma, by jane austen_chapter_50"
803,0.81180183760919755,"emma, by jane austen_chapter_39","emma, by jane austen_chapter_50"
853,0.89526034452686043,"pride and prejudice, by jane austen_chapter_16","emma, by jane austen_chapter_50"
827,0.85824788012496511,"emma, by jane austen_chapter_5","emma, by jane austen_chapter_50"
850,0.89858052800294275,"sense and sensibility, by jane austen_chapter_21","emma, by jane austen_chapter_50"
818,0.84683416462512051,"sense and sensibility, by jane austen_chapter_4","emma, by jane austen_chapter_50"
811,0.83321239626665466,"pride and prejudice, by jane austen_chapter_49","emma, by jane austen_chapter_50"
825,0.82991703742530121,"emma, by jane austen_chapter_45","emma, by jane austen_chapter_50"
829,0.85862837119026236,"emma, by jane austen_chapter_6","emma, by jane austen_chapter_50"
847,0.8910260359469806,"sense and sensibility, by jane austen_chapter_33","emma, by jane austen_chapter_50"
787,0.82197554570350906,"pride and prejudice, by jane austen_chapter_12","emma, by jane austen_chapter_50"
833,0.87720279998146922,"sense and sensibility, by jane austen_chapter_34","emma, by jane austen_chapter_50"
822,0.86976179778563523,"sense and sensibility, by jane austen_chapter_9","emma, by jane austen_chapter_50"
826,0.86040839475310293,"emma, by jane austen_chapter_14","emma, by jane austen_chapter_50"
827,0.86304387007563377,"pride and prejudice, by jane austen_chapter_6","emma, by jane austen_chapter_50"
831,0.84564795143989235,"emma, by jane austen_chapter_41","emma, by jane austen_chapter_50"
818,0.85295628945179058,"sense and sensibility, by jane austen_chapter_35","emma, by jane austen_chapter_50"
856,0.8758700995378178,"emma, by jane austen_chapter_9","emma, by jane austen_chapter_50"
833,0.852031269216128,"emma, by jane austen_chapter_20","emma, by jane austen_chapter_50"
841,0.8652267341363673,"emma, by jane austen_chapter_34","emma, by jane austen_chapter_50"
802,0.82526121017475584,"emma, by jane austen_chapter_17","emma, by jane austen_chapter_50"
874,0.911430497452567,"emma, by jane austen_chapter_26","emma, by jane austen_chapter_50"
844,0.89296499162470921,"sense and sensibility, by jane austen_chapter_38","emma, by jane austen_chapter_50"
806,0.82236363940863288,"emma, by jane austen_chapter_22","emma, by jane austen_chapter_50"
807,0.85125694473008029,"pride and prejudice, by jane austen_chapter_39","emma, by jane austen_chapter_50"
827,0.83879956063332706,"emma, by jane austen_chapter_15","emma, by jane austen_chapter_50"
851,0.89389389579902423,"sense and sensibility, by jane austen_chapter_41","emma, by jane austen_chapter_50"
833,0.85915510706299381,"sense and sensibility, by jane austen_chapter_40","emma, by jane austen_chapter_50"
821,0.86683807036309191,"pride and prejudice, by jane austen_chapter_24","emma, by jane austen_chapter_50"
813,0.83105995953753609,"emma, by jane austen_chapter_44","emma, by jane austen_chapter_50"
804,0.84299561318309557,"pride and prejudice, by jane austen_chapter_32","emma, by jane austen_chapter_50"
819,0.85306068541815683,"pride and prejudice, by jane austen_chapter_26","emma, by jane austen_chapter_50"
818,0.83717831512999086,"emma, by jane austen_chapter_16","emma, by jane austen_chapter_50"
830,0.86712591801534911,"emma, by jane austen_chapter_4","emma, by jane austen_chapter_50"
837,0.86460719359334048,"pride and prejudice, by jane austen_chapter_59","emma, by jane austen_chapter_50"
821,0.84735911971768185,"pride and prejudice, by jane austen_chapter_46","emma, by jane austen_chapter_50"
787,0.81425202254693474,"pride and prejudice, by jane austen_chapter_60","emma, by jane austen_chapter_50"
823,0.86726853947402116,"sense and sensibility, by jane austen_chapter_25","emma, by jane austen_chapter_50"
794,0.84236755183841394,"pride and prejudice, by jane austen_chapter_20","emma, by jane austen_chapter_50"
837,0.8623318015889152,"sense and sensibility, by jane austen_chapter_43","emma, by jane austen_chapter_50"
821,0.84984957121785987,"emma, by jane austen_chapter_7","emma, by jane austen_chapter_50"
822,0.83170621064079941,"emma, by jane austen_chapter_52","emma, by jane austen_chapter_50"
818,0.845719981867292,"sense and sensibility, by jane austen_chapter_16","emma, by jane austen_chapter_50"
841,0.86647373246214365,"emma, by jane austen_chapter_13","emma, by jane austen_chapter_50"
834,0.87968165873871851,"pride and prejudice, by jane austen_chapter_53","emma, by jane austen_chapter_50"
814,0.84872020042991292,"sense and sensibility, by jane austen_chapter_1","emma, by jane austen_chapter_50"
806,0.84604180910831162,"sense and sensibility, by jane austen_chapter_17","emma, by jane austen_chapter_50"
849,0.88062760117635142,"emma, by jane austen_chapter_38","emma, by jane austen_chapter_50"
797,0.83666849643536723,"sense and sensibility, by jane austen_chapter_3","emma, by jane austen_chapter_50"
808,0.84758373116925578,"pride and prejudice, by jane austen_chapter_27","emma, by jane austen_chapter_50"
845,0.86351677441360375,"pride and prejudice, by jane austen_chapter_52","emma, by jane austen_chapter_50"
818,0.8530575110002856,"sense and sensibility, by jane austen_chapter_39","emma, by jane austen_chapter_50"
817,0.84303019929386447,"pride and prejudice, by jane austen_chapter_48","emma, by jane austen_chapter_50"
790,0.83020710394649011,"pride and prejudice, by jane austen_chapter_4","emma, by jane austen_chapter_50"
841,0.863973896312012,"sense and sensibility, by jane austen_chapter_49","emma, by jane austen_chapter_50"
812,0.86293584414012714,"pride and prejudice, by jane austen_chapter_9","emma, by jane austen_chapter_50"
850,0.878531213639123,"sense and sensibility, by jane austen_chapter_50","emma, by jane austen_chapter_50"
829,0.8548393792493405,"emma, by jane austen_chapter_1","emma, by jane austen_chapter_50"
815,0.85123889213487391,"pride and prejudice, by jane austen_chapter_33","emma, by jane austen_chapter_50"
828,0.8415398331434778,"emma, by jane austen_chapter_10","emma, by jane austen_chapter_50"
838,0.86601860124189778,"emma, by jane austen_chapter_32","emma, by jane austen_chapter_50"
803,0.83664604803959675,"sense and sensibility, by jane austen_chapter_28","emma, by jane austen_chapter_50"
828,0.85114163619802841,"emma, by jane austen_chapter_25","emma, by jane austen_chapter_50"
839,0.85305820118171638,"pride and prejudice, by jane austen_chapter_35","emma, by jane austen_chapter_50"
836,0.86211365734372847,"emma, by jane austen_chapter_33","emma, by jane austen_chapter_50"
823,0.85762680297295668,"pride and prejudice, by jane austen_chapter_42","emma, by jane austen_chapter_50"
809,0.844021016279216,"pride and prejudice, by jane austen_chapter_23","emma, by jane austen_chapter_50"
799,0.84210729699068587,"sense and sensibility, by jane austen_chapter_14","emma, by jane austen_chapter_50"
837,0.85519747880732866,"pride and prejudice, by jane austen_chapter_10","emma, by jane austen_chapter_50"
851,0.87855718697269192,"pride and prejudice, by jane austen_chapter_47","emma, by jane austen_chapter_50"
829,0.856124381851392,"pride and prejudice, by jane austen_chapter_56","emma, by jane austen_chapter_50"
813,0.85709090004299859,"sense and sensibility, by jane austen_chapter_12","emma, by jane austen_chapter_50"
785,0.83929837105242322,"pride and prejudice, by jane austen_chapter_1","emma, by jane austen_chapter_50"
804,0.839330115884686,"pride and prejudice, by jane austen_chapter_13","emma, by jane austen_chapter_50"
867,0.88433632256872141,"emma, by jane austen_chapter_42","emma, by jane austen_chapter_50"
842,0.87015139697361943,"emma, by jane austen_chapter_8","emma, by jane austen_chapter_50"
809,0.86884339239957331,"sense and sensibility, by jane austen_chapter_7","emma, by jane austen_chapter_50"
839,0.872098569609289,"sense and sensibility, by jane austen_chapter_32","emma, by jane austen_chapter_50"
796,0.83788936153877591,"pride and prejudice, by jane austen_chapter_5","emma, by jane austen_chapter_50"
800,0.85499880996571409,"sense and sensibility, by jane austen_chapter_18","emma, by jane austen_chapter_50"
849,0.87849305769770458,"pride and prejudice, by jane austen_chapter_50","emma, by jane austen_chapter_50"
500,0,"emma, by jane austen_chapter_50","emma, by jane austen_chapter_50"
844,0.87395606162338735,"sense and sensibility, by jane austen_chapter_37","emma, by jane austen_chapter_50"
845,0.87771141031492528,"sense and sensibility, by jane austen_chapter_36","emma, by jane austen_chapter_50"
795,0.83124064795187147,"pride and prejudice, by jane austen_chapter_31","emma, by jane austen_chapter_50"
866,0.91291449536174618,"pride and prejudice, by jane austen_chapter_18","emma, by jane austen_chapter_50"
811,0.84067546792509329,"pride and prejudice, by jane austen_chapter_57","emma, by jane austen_chapter_50"
803,0.85406861015988278,"pride and prejudice, by jane austen_chapter_30","emma, by jane austen_chapter_50"
814,0.84116490463037874,"sense and sensibility, by jane austen_chapter_45","emma, by jane austen_chapter_50"
803,0.80920141846491478,"emma, by jane austen_chapter_31","emma, by jane austen_chapter_50"
799,0.84205331838483388,"sense and sensibility, by jane austen_chapter_11","emma, by jane austen_chapter_50"
820,0.85448565158508416,"sense and sensibility, by jane austen_chapter_22","emma, by jane austen_chapter_50"
803,0.85269892108536816,"pride and prejudice, by jane austen_chapter_25","emma, by jane austen_chapter_50"
774,0.77742507559127993,"emma, by jane austen_chapter_25","emma, by jane austen_chapter_51"
799,0.7993952246281596,"emma, by jane austen_chapter_15","emma, by jane austen_chapter_51"
776,0.805085749139682,"pride and prejudice, by jane austen_chapter_44","emma, by jane austen_chapter_51"
796,0.83133908825419423,"sense and sensibility, by jane austen_chapter_32","emma, by jane austen_chapter_51"
752,0.75520674809510691,"emma, by jane austen_chapter_40","emma, by jane austen_chapter_51"
771,0.79220211724493594,"sense and sensibility, by jane austen_chapter_47","emma, by jane austen_chapter_51"
802,0.83770985824898181,"sense and sensibility, by jane austen_chapter_50","emma, by jane austen_chapter_51"
779,0.7710144403876763,"emma, by jane austen_chapter_53","emma, by jane austen_chapter_51"
787,0.80919671943302163,"pride and prejudice, by jane austen_chapter_34","emma, by jane austen_chapter_51"
793,0.81050427153109372,"emma, by jane austen_chapter_33","emma, by jane austen_chapter_51"
736,0.77560717951364733,"pride and prejudice, by jane austen_chapter_32","emma, by jane austen_chapter_51"
748,0.78045644997343733,"emma, by jane austen_chapter_28","emma, by jane austen_chapter_51"
745,0.75827821706265452,"pride and prejudice, by jane austen_chapter_37","emma, by jane austen_chapter_51"
743,0.771041684570338,"pride and prejudice, by jane austen_chapter_54","emma, by jane austen_chapter_51"
741,0.76511236148438766,"sense and sensibility, by jane austen_chapter_14","emma, by jane austen_chapter_51"
769,0.78643343323334547,"pride and prejudice, by jane austen_chapter_55","emma, by jane austen_chapter_51"
787,0.80026982967738569,"emma, by jane austen_chapter_12","emma, by jane austen_chapter_51"
741,0.78004426126555826,"sense and sensibility, by jane austen_chapter_7","emma, by jane austen_chapter_51"
744,0.73918352383267416,"emma, by jane austen_chapter_55","emma, by jane austen_chapter_51"
736,0.74576190113637364,"sense and sensibility, by jane austen_chapter_3","emma, by jane austen_chapter_51"
786,0.8167386879061812,"sense and sensibility, by jane austen_chapter_9","emma, by jane austen_chapter_51"
749,0.77426057186129749,"pride and prejudice, by jane austen_chapter_20","emma, by jane austen_chapter_51"
794,0.804428976471539,"emma, by jane austen_chapter_43","emma, by jane austen_chapter_51"
797,0.8076075868173872,"emma, by jane austen_chapter_34","emma, by jane austen_chapter_51"
764,0.79816386938463857,"sense and sensibility, by jane austen_chapter_13","emma, by jane austen_chapter_51"
761,0.78698773209792061,"pride and prejudice, by jane austen_chapter_11","emma, by jane austen_chapter_51"
778,0.784927889167755,"emma, by jane austen_chapter_46","emma, by jane austen_chapter_51"
815,0.81681289602172569,"emma, by jane austen_chapter_9","emma, by jane austen_chapter_51"
773,0.78241053274603622,"sense and sensibility, by jane austen_chapter_15","emma, by jane austen_chapter_51"
787,0.79523801873647892,"sense and sensibility, by jane austen_chapter_23","emma, by jane austen_chapter_51"
757,0.80451469506895745,"pride and prejudice, by jane austen_chapter_28","emma, by jane austen_chapter_51"
811,0.83207627610810975,"pride and prejudice, by jane austen_chapter_41","emma, by jane austen_chapter_51"
737,0.77865506428979758,"pride and prejudice, by jane austen_chapter_30","emma, by jane austen_chapter_51"
786,0.80236615027039626,"emma, by jane austen_chapter_1","emma, by jane austen_chapter_51"
733,0.744840871102767,"pride and prejudice, by jane austen_chapter_4","emma, by jane austen_chapter_51"
793,0.79675972448611954,"emma, by jane austen_chapter_10","emma, by jane austen_chapter_51"
727,0.74546666354858371,"pride and prejudice, by jane austen_chapter_1","emma, by jane austen_chapter_51"
733,0.75995188353147158,"pride and prejudice, by jane austen_chapter_5","emma, by jane austen_chapter_51"
767,0.79228342005975527,"pride and prejudice, by jane austen_chapter_26","emma, by jane austen_chapter_51"
755,0.765292240527013,"sense and sensibility, by jane austen_chapter_4","emma, by jane austen_chapter_51"
783,0.80436964885757234,"pride and prejudice, by jane austen_chapter_48","emma, by jane austen_chapter_51"
843,0.86439711018134535,"emma, by jane austen_chapter_42","emma, by jane austen_chapter_51"
744,0.77406140502354059,"pride and prejudice, by jane austen_chapter_31","emma, by jane austen_chapter_51"
772,0.79121924530233523,"pride and prejudice, by jane austen_chapter_6","emma, by jane austen_chapter_51"
779,0.81229513672549558,"sense and sensibility, by jane austen_chapter_26","emma, by jane austen_chapter_51"
779,0.80703546120860892,"sense and sensibility, by jane austen_chapter_19","emma, by jane austen_chapter_51"
799,0.827130045381092,"sense and sensibility, by jane austen_chapter_10","emma, by jane austen_chapter_51"
500,0,"emma, by jane austen_chapter_51","emma, by jane austen_chapter_51"
804,0.80189818998634477,"emma, by jane austen_chapter_49","emma, by jane austen_chapter_51"
